call-id,user,start,end,media-id,transcript
74c25aef-cec5-47b0-b7a7-64df9fedc972,alice387,2017-04-20T11:01:00.000Z,2017-04-20T12:08:00.000Z,ab08b7ea-eb81-42a3-9b49-641b142a803a,
6bd7ab2a-9f68-43be-b9b7-01659aa4535b,frank125,2017-08-12T09:09:00.000Z,2017-08-12T09:42:00.000Z,62c82846-d85f-4283-a1e3-eb8531dfa4a8,
01deae71-eb13-4331-ad16-32e9e49c1f3c,carol912,2017-05-21T13:13:00.000Z,2017-05-21T13:25:00.000Z,1b4e60b3-9cf3-470b-a11d-080c8f624818,
ce5e3430-ec27-4f92-ae80-fd132bc3e8d8,bob830,2017-11-24T05:16:00.000Z,2017-11-24T06:27:00.000Z,484ffc51-f0f7-49e2-9380-98e3c7812051,i'm struggling to type this morning...maybe i'm still suffering from day-glo overload from friday's 80's fest 
21cba2f2-743c-4716-abfd-c9e3be63372a,bob332,2017-05-31T12:15:00.000Z,2017-05-31T13:04:00.000Z,d93cc136-c30d-43bc-90b6-b14414de6c4c, cause if u sleep u miss things!! i slept i missed joe!!!!!!!! unhappy and!! 
70f6d423-d01e-452e-8e9f-578794e5d493,frank125,2017-07-16T09:00:00.000Z,2017-07-16T10:03:00.000Z,07018a9f-def2-4612-85bf-8f580017b36a,
f9caa851-2727-4490-a8ad-e4f597cfa734,bob041,2017-08-14T05:26:00.000Z,2017-08-14T06:34:00.000Z,53668f5e-9db5-41a8-8f2a-180efca2ed75, but we already have plans 
0f3dc801-13a0-4f6f-ada0-4287297794ae,carol909,2017-02-24T20:47:00.000Z,2017-02-24T21:49:00.000Z,673c472b-73b6-4991-b942-9438f23fdb30,
a08223e0-b9ac-4ce5-aaa8-2ffae2e3ca12,bob371,2017-01-05T11:13:00.000Z,2017-01-05T12:17:00.000Z,ae80f478-59c5-4e1d-ad02-d9b7d3e2bb45,...but first the other workathlon: 3 sets of management accounts one after the other. 
72978e35-165a-451e-8172-f61fdcda2125,frank813,2017-08-11T22:14:00.000Z,2017-08-11T22:49:00.000Z,44813904-8a18-42ce-8537-2f5bedacf660,
554d0c7c-efbd-40aa-84d5-a0be194acbeb,bob041,2017-11-21T23:36:00.000Z,2017-11-22T00:11:00.000Z,7c912114-2f4c-424e-bffc-967b9f258e68, then we have to get onto another plane to canada lol
1f4294ac-022e-47ab-bae5-9700bd9af297,frank715,2017-11-16T23:34:00.000Z,2017-11-17T00:57:00.000Z,96674286-9922-4589-bac8-2c8e19ae1861,it's sunny so i'm off out see you guys later on ze twitter 
b5a43a2d-5cb2-4d42-8b71-cbd21a813e34,alice387,2017-06-23T22:45:00.000Z,2017-06-23T23:34:00.000Z,a17b9914-ae6f-45c9-816d-6a84056ef4fd,
597fd079-ed91-470a-a298-cfb2a47b91dd,alice455,2017-10-12T02:10:00.000Z,2017-10-12T03:15:00.000Z,3f7911d6-a12a-4653-a808-ca67d76b2539,broke down and got a rogers hd box to go along with the 50 inch plasma and blu-ray. why would anyone leave the house  an hd potato
d3a5e1a2-3353-4d05-89d3-5b3041b3feb7,alice150,2017-11-04T23:13:00.000Z,2017-11-05T00:15:00.000Z,f75f3045-93ac-40df-b29a-c2945d424ac8,
928a2474-d29c-4eb1-abe0-311e4c45af4c,dave304,2017-03-07T23:06:00.000Z,2017-03-08T00:01:00.000Z,4115fe8c-3236-437f-a656-4c5d250d2f17, thanks!  aww wish you could go too.  
525be65e-d941-4250-99dd-e19cdbfd148d,eve157,2017-03-04T18:24:00.000Z,2017-03-04T19:45:00.000Z,47ac5fd1-03cb-453a-b6dd-c6eb9761d063, i changed it because it made me sick 
c549a34e-4baf-45a1-abdc-2f8c6a48f8bd,eve431,2017-08-26T07:32:00.000Z,2017-08-26T08:16:00.000Z,fb777d94-66b6-4598-85f2-d52eefcfc3b2,
8b8af54f-64f6-4d16-b621-865e72c882c3,carol912,2017-06-05T00:36:00.000Z,2017-06-05T01:12:00.000Z,4cc28039-1b6e-4148-a598-e855b0d54a05,how would lfc react if manu really bid for torres? if i had my way i would have bid for roony 
69646106-0b87-4da2-868c-4b0fe7f0bbb7,carol057,2017-03-23T06:20:00.000Z,2017-03-23T07:01:00.000Z,40be1c12-0dc8-4b0b-8e77-c66362eb0f00,dones exaaaaaaams!    my summer can start finally!
28967ea1-c479-4379-8d8b-cfbb59adee32,alice542,2017-10-12T22:20:00.000Z,2017-10-12T22:54:00.000Z,b7233620-1137-4c44-8a28-bf4128982510,
022ad4f3-5d87-4aad-8baf-ba421cbb6d24,dave925,2017-05-13T08:38:00.000Z,2017-05-13T09:48:00.000Z,c3c15265-62c5-40e3-9e94-ac88c4ec9a30,
cd868b78-05e1-45f3-9b6d-32f59c1504f6,carol912,2017-10-11T16:59:00.000Z,2017-10-11T18:13:00.000Z,8f34f256-a442-447d-96f0-548bb7c3ec93,
ab8af663-455b-4e8b-afd9-2fa2fd5f2b42,dave834,2017-07-31T07:50:00.000Z,2017-07-31T08:49:00.000Z,caed47c4-0e4a-482b-bad9-4bcb3d37e333,
1e5c49ae-584d-42a2-8a0f-97b29ea4fdbe,frank309,2017-12-06T00:07:00.000Z,2017-12-06T00:53:00.000Z,72ff8182-542c-47b3-9a22-376906dd04ee, had to make the moolah yesterday :/
b262b4cc-854e-40e5-8785-cae05853c286,carol057,2017-05-24T12:30:00.000Z,2017-05-24T13:39:00.000Z,e8afbc53-0abf-4617-baa8-b66bcfe35838,
31546618-58fe-4436-b9cc-82fa4fe366b2,carol912,2017-03-05T04:10:00.000Z,2017-03-05T05:19:00.000Z,0f114ce8-670e-4547-8d68-944aef3ea382,up next.... lines vines and trying times 
2bb103fd-a661-4b81-bc49-4d0cf2a31b09,eve347,2017-06-21T08:51:00.000Z,2017-06-21T09:45:00.000Z,b89fb4a4-1a4e-452d-aaf0-0109d0d5ea92,... or maybe i'm just too tired to be typing. 
23003041-c86c-48d2-95f0-5d1a09f9e9d3,alice318,2017-12-11T01:33:00.000Z,2017-12-11T02:17:00.000Z,b290dd1e-5047-4ba2-89c9-2629115caaf7, i'm a secret agent for cadbury's 
b8062213-dbc0-4003-a521-0324fa99ddc2,bob327,2017-04-15T23:51:00.000Z,2017-04-16T00:52:00.000Z,269433b8-3b38-4a86-a345-6c2c14c4989d,
aeac1a86-1faa-4db3-8ec1-5c548565d2b1,alice150,2017-09-15T04:08:00.000Z,2017-09-15T04:57:00.000Z,c221537a-4523-461c-b6b1-911f755c7541,
64cb3fc3-45a0-4f79-8777-c39f4dd0c3bb,frank125,2017-03-08T12:01:00.000Z,2017-03-08T12:44:00.000Z,23fcb024-e546-4b2a-88c2-ce83b190e9fc,lunch time 
7b350942-597e-417a-a25c-beacc819eb46,carol568,2017-06-05T09:16:00.000Z,2017-06-05T09:51:00.000Z,2a124af1-a793-4021-9396-af61eaa719b4,
e438fff8-fb63-491b-abbf-96314c55a4eb,carol912,2017-09-07T02:36:00.000Z,2017-09-07T03:29:00.000Z,08615401-549b-48c9-a2b1-3f88ff23dd2c,
2cb665a0-5807-46d9-a1e0-6265758f55a4,bob327,2017-08-23T12:34:00.000Z,2017-08-23T13:22:00.000Z,1710fb8a-26af-4ad0-8dcd-5450ad58bf90, hope your better than i think. won't tweet for a few hours later 
f95b06db-ccba-4b69-8b56-c96c390ec1da,alice740,2017-05-21T02:03:00.000Z,2017-05-21T02:59:00.000Z,7dfb6ca4-e732-40dc-873d-35a81abdc9b0, love. its erotic city by prince. 
3f894666-da98-4cdf-bdc2-f9740af154cf,dave603,2017-08-30T15:18:00.000Z,2017-08-30T15:45:00.000Z,ef046ecc-1d00-42b9-ac3b-4884f810559a,
bea5377e-bdb5-41a2-9b61-a630da36af2a,dave985,2017-09-19T19:36:00.000Z,2017-09-19T20:27:00.000Z,ff9ebffa-6ac1-4abb-8600-1474025b098f,
811543b4-19a7-4481-a4c7-5d57e80cbe9d,dave411,2017-04-22T14:57:00.000Z,2017-04-22T15:57:00.000Z,0de4f578-4691-4dfd-bbdc-fe605ab97273,
072ff1d8-4b99-43c8-873f-fcddd07c434c,alice426,2017-10-20T22:14:00.000Z,2017-10-20T23:48:00.000Z,8aeaa12d-a2ca-42e2-8149-164226730654,
6c2ff7c7-5d9e-4fba-a06e-120a9cfc04c3,carol057,2017-02-15T02:49:00.000Z,2017-02-15T04:16:00.000Z,178b7aaa-0f8b-47de-982e-13f99638caae,incubus has a greatest hits album out today... i'm gonna have to get it 
44c6f7a1-ea7e-4a75-835c-4a91fdfc13b8,bob327,2017-12-01T19:20:00.000Z,2017-12-01T19:57:00.000Z,9af98333-c2cb-49ba-a982-0648e0aabb66,the sun sets way too early 
98e6f4cc-4812-4c7c-bc58-2de57077a0ee,dave411,2017-06-19T22:21:00.000Z,2017-06-19T23:06:00.000Z,07676565-5a74-4260-a038-c3aee4106cae,
40987bd7-5d07-4779-9fe3-61c4bd3664c9,dave304,2017-04-19T16:23:00.000Z,2017-04-19T17:04:00.000Z,1b7e37b1-ebe4-4ea0-bab0-bdeef4c518d2, 
56767131-8907-48ce-8495-980034a39fbe,alice150,2017-05-10T22:34:00.000Z,2017-05-10T23:26:00.000Z,16a0d8a1-ed07-418a-bcc7-ea4944785bc1,puuuuuuuuhhhhhhhh.. -.- miry and sheeny are going to new york..  *trã¤um*
7f8b3e8f-06b8-4d82-94b7-1471c9be2749,carol057,2017-01-28T19:41:00.000Z,2017-01-28T20:10:00.000Z,c4f35c5d-1314-45b8-9dc0-62367c65c191,
20ca44d0-cd98-449f-9e2a-11c97f1d6af2,alice593,2017-06-12T09:06:00.000Z,2017-06-12T10:00:00.000Z,ecaeae7a-8db9-41e0-8e30-42f06d691bea,the girl's first tweet: shawn is driving to work . i hope he has a nice day. 
92ae4869-1f3e-4634-97f2-e08075d8f78b,bob041,2017-02-25T00:38:00.000Z,2017-02-25T01:33:00.000Z,0b150a0d-b50c-40ac-8e7e-ac29e29ae0c4,in my bed trying helplessly to breathe out of my nose without coming across the itchy need to sneeze  allergies suck many things.
6de3f61a-7822-4489-a8e4-2829c82c18f2,alice593,2017-01-14T16:19:00.000Z,2017-01-14T17:23:00.000Z,b53aead4-83cf-4b42-8558-350d6b2601d1,
8ca028d4-cf70-46ec-8758-4905e78f60c5,dave925,2017-04-04T01:08:00.000Z,2017-04-04T01:52:00.000Z,f495541c-0650-42c8-9d02-40c433977d12,has had a really nice day 
a8a34bf8-a216-4565-a460-35b9eb8ab767,eve790,2017-12-20T08:34:00.000Z,2017-12-20T09:08:00.000Z,3e7ee02e-3976-4e2e-af5f-c93555b80cb4,
00d92dc6-f5cd-4ad2-9f3c-21fb8dbe5731,carol912,2017-02-25T17:43:00.000Z,2017-02-25T18:16:00.000Z,73bf38cb-cbfe-4168-84b2-089f547a1ad7,
7404abbc-91cd-420a-8418-e87197fe1540,dave925,2017-01-21T10:04:00.000Z,2017-01-21T10:33:00.000Z,d37245c0-4a30-4561-98f4-af15ef99a541,
ec70da58-bee2-4fa9-91b6-4a19c8a40a40,alice455,2017-12-18T07:27:00.000Z,2017-12-18T08:10:00.000Z,7c7b8ffb-7083-4533-afc7-f6cde21650f3,eating a slice of toast with rasberry jelly  yummi 
dac05767-4aa4-40b4-a77e-878fe790bbfc,alice542,2017-09-11T23:51:00.000Z,2017-09-12T00:41:00.000Z,47ec0592-c084-4d1b-a7a6-bb8c7bdd6adb,
a8378ae5-684d-49fa-9998-487e6cfde370,dave304,2017-06-16T22:52:00.000Z,2017-06-16T23:25:00.000Z,2e64b15c-b359-429a-a5f9-14a3a0b68197,
59f5ab18-2cdf-4419-b6b2-0696a6a42e7c,frank715,2017-01-18T15:09:00.000Z,2017-01-18T15:52:00.000Z,8d0e83cf-d1db-47df-bdd3-a68008b58119, and post a pic of what you buy at coach! 
f1da294c-33e6-4c42-9a25-f49a7d90ce2d,eve672,2017-06-06T07:29:00.000Z,2017-06-06T08:38:00.000Z,1fb12179-7224-4f24-a17d-a84eb738a153,feels like a day to work by the pool  writing is always more fun poolside!
b9d0db73-32bd-4dc0-9a91-2c3f20b17859,bob332,2017-03-20T00:55:00.000Z,2017-03-20T02:16:00.000Z,4f7bdd7f-7a48-41d3-a29f-b86876a6673b,&quot;its not how you are alike. its how you are diferent&quot; i just cried in that montage flashback in hp5  makes me cry every time.
599b52e3-d28d-4fd0-8691-223252ff1ec4,dave985,2017-03-20T09:35:00.000Z,2017-03-20T10:21:00.000Z,50deed1e-79ec-451d-8892-64d87e280d8e,my new mouse cursor is awesome! is  heart i think. search for cursorfx and you see this! 
4e014b2f-02f2-46ab-b5a9-ccecd8be53eb,dave834,2017-04-12T07:07:00.000Z,2017-04-12T08:06:00.000Z,5df7015c-f241-4473-8fb7-c16e61363fa9,
7b765d97-f3db-4ef6-89b8-e77111603013,alice318,2017-11-02T19:02:00.000Z,2017-11-02T19:45:00.000Z,ce92d3a1-2039-4039-981c-69758fbf362c, you must really come. iâll show you all the places 
36a75dcb-7f8d-48ce-84f6-70ee1f9799d9,bob332,2017-02-24T02:45:00.000Z,2017-02-24T03:27:00.000Z,3941090f-d522-4cb5-ba3a-ed0e205d0e15,#php gives me a segfault with a preg_split 
710aa849-ae55-49c2-9c49-60dff36fc56c,frank715,2017-12-02T09:09:00.000Z,2017-12-02T10:00:00.000Z,ae89843f-dd15-4ac6-866c-f19cffb1cf03,walking home from 
28bde16b-8272-45b8-ae73-3ab7671914e4,dave925,2017-04-30T11:31:00.000Z,2017-04-30T12:22:00.000Z,596151fc-7b3d-409a-8541-3abdc2c84de3,eating apples 
5275b05e-12eb-4a73-80ec-c9baa1bdac30,alice387,2017-01-20T12:17:00.000Z,2017-01-20T13:21:00.000Z,83d79190-7574-40f8-82e7-856119c5b43d,finally 15 tomorrow and 
ccf674b0-8fc7-44bb-a95a-3c3e479ca878,alice318,2017-08-28T01:14:00.000Z,2017-08-28T01:57:00.000Z,1e6657b2-dff9-4a2c-b2e1-401a8905d180,charlotte just prayed in tongues for daddy! it was like real.. but who is to know that she is not really praying in tongues? 
9d9d442f-a91f-45e4-b040-1cfed1cb0e96,carol912,2017-11-09T12:27:00.000Z,2017-11-09T13:30:00.000Z,a41342a5-8b89-4882-bec0-b4b12657b711,got her phone back!! yay  text me?
dce4e36b-93df-4b21-9d28-977a88e7f96b,frank309,2017-06-21T19:55:00.000Z,2017-06-21T21:24:00.000Z,44e167f4-5f31-444f-a021-71c2113f704f,
24307020-5f97-471d-bc4c-e0708c1fcc0d,dave834,2017-01-18T06:37:00.000Z,2017-01-18T07:17:00.000Z,758ebd3c-5ada-4710-b167-f87508e2e8a8,got a placement in a top 30 paper - whoohoooo 
1cc302cf-fb95-45f0-9dbb-80da06786863,dave846,2017-01-22T07:38:00.000Z,2017-01-22T08:08:00.000Z,f86cdf84-bca8-40be-9221-4459f6d60151,is looking forward to doing some drinking tonight 
25ecb170-2fbf-4288-a33b-f7065549a7b1,bob332,2017-06-08T08:01:00.000Z,2017-06-08T08:42:00.000Z,cef7051a-5658-4cb9-be34-2fde7606f4e7,nasty scraping noises from the back of my car ... 
67c57a22-3734-4993-bc3a-7a20c0c8083c,bob327,2017-02-07T16:24:00.000Z,2017-02-07T17:08:00.000Z,b0bd0f97-21e2-4d16-90df-7eb9ed83e2f9,is just loving the fact that it is 3:30 in the a.m. and my lil daughter will not go back to sleep!!! 
d0dfec75-ab9f-4d33-a7b4-9995fc162c63,alice593,2017-03-02T19:03:00.000Z,2017-03-02T20:11:00.000Z,111aae6a-b00b-4564-8017-bba7c5f4142b, 
0bcdf3a4-6765-4533-8819-5f76fe4c48df,bob474,2017-08-15T07:30:00.000Z,2017-08-15T08:28:00.000Z,68a58135-411a-4593-8cad-5ff941f5a594,
7f94729a-d1fc-4f37-a5e0-4544746aa7b9,frank715,2017-05-19T11:06:00.000Z,2017-05-19T12:22:00.000Z,991a0983-3825-42dc-9c37-b83d4bb88838,i miss my school. see you next week friends. 
4bef56f0-549e-4010-bc08-8c62a8a5d6e1,dave411,2017-09-01T21:00:00.000Z,2017-09-01T21:39:00.000Z,1986d231-5846-46af-a7c8-90ec4b0ef590,another beautiful and wonderful day ahead of us. thanks god 
e7c99a38-59c9-4882-be43-d2c03cebd38b,bob588,2017-01-19T06:44:00.000Z,2017-01-19T07:17:00.000Z,f7e5ee40-440f-49aa-9c4e-5be9b77e8148,ahhh!! the drafthouse had a surprise world premiere screening of the new star trek last night! and i was at torchys! 
09e34332-0e75-4308-98f6-4668b275e656,eve431,2017-07-04T20:32:00.000Z,2017-07-04T21:24:00.000Z,1fddb32d-42ef-4d23-a137-794fef60629b, i won't see it again. 
deabe8b1-5a36-4e85-8ab0-91a9a4c72a89,eve250,2017-11-02T01:23:00.000Z,2017-11-02T02:41:00.000Z,db0348d4-c4ba-420e-9fd3-8904954db8a6, creativity and design aren't limited to just the office 
669a859c-3c0e-433e-99eb-5e10d56a02f6,frank309,2017-10-07T17:06:00.000Z,2017-10-07T18:00:00.000Z,0c7a47aa-a641-483a-b61a-576211f9b1b2,
4105d65e-2665-4c43-ab01-4c4946cb7329,bob830,2017-01-05T10:19:00.000Z,2017-01-05T11:01:00.000Z,c1642395-8069-44b2-b828-2e2704a5c202, and she was wayyyy cp... i feel dirty.  i need a shower.
8ddd2f5b-5212-4ed3-bf67-42d29614a904,carol909,2017-11-24T14:44:00.000Z,2017-11-24T15:40:00.000Z,b518c2d8-cfb3-40f9-8750-3285c317cb01,i am contemplating career moves. 
66748b49-85b8-4d8b-9002-d2156032b962,bob185,2017-11-11T12:52:00.000Z,2017-11-11T13:36:00.000Z,a7d0c5ad-8010-4b39-8159-62e5cc82c5e3, i want to go shopping instead!! 
ecfae557-fa5b-4f8c-9e2b-1d3a4810d4a2,carol057,2017-12-15T08:05:00.000Z,2017-12-15T08:51:00.000Z,0a4808fc-2666-40b6-9fe4-fc9eb03974a8,
c2f63601-6305-426c-8680-27cdafdbdaa5,alice593,2017-08-01T23:25:00.000Z,2017-08-02T00:13:00.000Z,79b61d2e-0f43-4afb-b556-7c32a1affd5c,going to target to get the jb cd 
36dd0c90-af00-41c7-af92-09faf26944cd,frank235,2017-09-07T12:32:00.000Z,2017-09-07T13:33:00.000Z,861f62a3-833c-4d3d-871f-49b9ccc10c4d,
775b642d-39d4-40e0-8dbe-0d003ad09b3d,alice426,2017-11-08T00:10:00.000Z,2017-11-08T00:40:00.000Z,48da25d3-5eb5-45ab-9902-e744fb93b9af,i listen to my favourite song: &quot;groove on&quot; from timati feat. snoop dog...itâ´s sooo very nice   yaaay
9ba5a25b-dd9e-4a17-99be-940e20f7adaa,carol568,2017-06-29T17:22:00.000Z,2017-06-29T17:53:00.000Z,5fcc9115-da7d-44c8-a3ea-7a97267fe136,http://www.youtube.com/taylorlauren01 &lt;---click! so...i need to get 500 subscribers by the end of the month. it is vital! please help!! 
0b736e43-1c43-4756-86cf-813592442c73,alice150,2017-07-18T04:56:00.000Z,2017-07-18T05:43:00.000Z,972e188b-bf81-42de-9e54-704e870c1d86,what a day! everyone swing by neocon booth # 7-4123a to see varier! 
44a9d317-c3b6-4f9f-8f96-a729115a6753,frank813,2017-10-21T10:04:00.000Z,2017-10-21T10:37:00.000Z,5fd66745-0b08-4b0d-91ff-2b85f0e97b2d,when will it be my turn #squarespace? i never win anything. =[ hopefully someone will feel bad for me and just buy me one to be nice 
b5ef59d5-4332-4107-92cf-61349bfa4419,bob041,2017-10-09T12:20:00.000Z,2017-10-09T13:04:00.000Z,55a9b87e-3eef-4bb8-b232-3a29f74c2a34, boo! 
35013f40-4263-4e81-960e-248290b91f4b,alice542,2017-03-30T19:49:00.000Z,2017-03-30T20:51:00.000Z,3f4e4337-22c8-44bd-9994-83c3932f2d55,
5eb022e7-1281-42f5-8a1a-272dfcd3039d,alice542,2017-12-21T09:48:00.000Z,2017-12-21T10:45:00.000Z,658b0127-558c-4914-961d-133c9a2ecacb, right? it's taco tuesday everywhere. 
9a8f1e7e-0ef0-417f-9f95-89eb663a4a03,frank813,2017-02-11T15:27:00.000Z,2017-02-11T16:20:00.000Z,e4b53fae-c736-48a4-827b-ba19cfd03520,epcot all day with joany!!! yay!!! 
41d70d84-e071-40ec-ad7b-de21bfae37ee,frank125,2017-12-10T15:09:00.000Z,2017-12-10T16:05:00.000Z,ec158099-685f-4778-a12c-39f2ba1226c8,
b297fb05-dd7e-493d-9bcb-a53b2901d668,alice593,2017-07-24T08:41:00.000Z,2017-07-24T09:48:00.000Z,63cdc0ab-6ebe-4554-a457-382cc7390f2a, win! 
75cd11b5-47f7-4f28-9d45-d48ea02116ea,dave411,2017-03-28T13:33:00.000Z,2017-03-28T14:38:00.000Z,36eb82c8-250c-4cc8-bee0-028c2984e4d5,
1bfa0c44-6556-45b8-af17-7d0774a0535f,eve790,2017-02-22T22:46:00.000Z,2017-02-23T00:04:00.000Z,7afd21cf-6529-40fc-916a-f2054e376d86,
b0b5f252-17d7-4eaa-85a1-de6a765e915a,dave985,2017-07-17T03:43:00.000Z,2017-07-17T04:35:00.000Z,dc46cee2-630e-49c7-84cc-c724e7803094, i'm a gamer girl 
46e52478-a34c-4ab4-85e5-637495f25526,alice740,2017-04-10T14:06:00.000Z,2017-04-10T14:40:00.000Z,e0d96567-0da8-4a3f-9ec4-33fafa5bb3dc,
ca4f74ad-1b96-4cd4-9f8c-e10db8a0b7b8,alice542,2017-08-02T10:49:00.000Z,2017-08-02T11:33:00.000Z,7ffc1f0c-6036-4af7-9098-6ee55436fb14,signing off electronica for a little bit - dedicated to my buddy jim who hasn't heard me use electronica in a little while! 
872368c0-3733-4ec1-bf09-fcc49a376ba8,eve672,2017-07-06T14:48:00.000Z,2017-07-06T15:44:00.000Z,986d82f3-677c-487b-b240-c55f4ccf8edf,listening to james joyce recording - happy bloomsday  http://tinyurl.com/mbssts
9c62a108-d097-42af-ba4b-5c95309e9f2c,frank813,2017-08-18T01:32:00.000Z,2017-08-18T02:21:00.000Z,8c5be108-2892-48c7-b9f9-524e3479b3a3, it's sticky today... taking a stroll home for once 
c281b7e5-7f86-488b-b386-587d64fbb4db,eve790,2017-09-17T18:53:00.000Z,2017-09-17T20:18:00.000Z,102b8875-b8e4-40db-a09e-3e467b0dffae,
58c20f2d-89a9-4d4e-b400-8802925c3dbe,carol568,2017-02-23T20:05:00.000Z,2017-02-23T21:02:00.000Z,e8b8582c-7322-4430-a891-7a5adb6c0ada,
a9693439-1c0b-4a80-adec-649403e3b598,frank715,2017-02-11T23:13:00.000Z,2017-02-12T00:15:00.000Z,9b0ea7f8-c1d9-4da0-af2b-283700fac87b,
3248971d-8279-48c3-9fb2-aae04f9ee4aa,carol568,2017-09-14T01:20:00.000Z,2017-09-14T02:06:00.000Z,c2004a60-3e91-4011-a5b0-009179e8ff2d,
1621f6a4-f507-4aaa-b71b-67af7ce4e65c,alice318,2017-02-08T20:29:00.000Z,2017-02-08T21:28:00.000Z,596edc0a-ea99-45bb-9085-9eb0d2aff213,
47886431-c620-4d8c-ad80-f96af637b0d6,bob041,2017-06-30T00:59:00.000Z,2017-06-30T01:57:00.000Z,4e3293f5-f32f-42b9-9e2a-bd641fb8c428,i wish my iphone would let me do the 
62e69b9b-8311-413a-a44d-93b16edb274b,dave411,2017-09-15T04:18:00.000Z,2017-09-15T05:24:00.000Z,73c2d811-6109-470b-987c-b11466521ec2,
fae4dacb-0265-4785-8fd5-3d271682bb6d,alice010,2017-01-05T09:30:00.000Z,2017-01-05T10:12:00.000Z,82faf9c5-1d7a-4dae-80c9-83d5a20ef8d3,good morning world 
8f211548-1672-41cb-95e3-5c9061c827bc,alice740,2017-11-10T00:41:00.000Z,2017-11-10T01:46:00.000Z,86e6d9b9-2bf9-46cc-965a-217a46799b9b,
7db1b9fa-9e32-4137-9015-428ac72d8cda,dave834,2017-12-01T01:59:00.000Z,2017-12-01T03:03:00.000Z,95a76221-4acd-4d10-899b-8cc7af0b4e76,awesome day  went out with claireee and then sat in bed talking to jugy all day xd he makes me laugh
02495cc7-70e9-468f-ae2e-2b400f8644f9,carol912,2017-01-22T07:21:00.000Z,2017-01-22T08:09:00.000Z,a0c98d80-2aa1-4e68-a888-41e49e066b4c,
0bf13880-dd46-4447-89a1-72fd56b5ce9b,bob332,2017-08-14T13:07:00.000Z,2017-08-14T13:52:00.000Z,0afc9472-926b-4a7e-9fee-a3895dfa0389,off to the hospital :s some jaw breaking is about to happen! 
13d26e6d-5d33-46ac-b2ca-3a3ab956c975,carol057,2017-10-29T20:37:00.000Z,2017-10-29T21:24:00.000Z,87728c71-b130-4213-894a-8385833d1398, and i thought your entry was top notch 
5b0a2ed1-ed5e-4aad-a238-c69928ae5331,carol909,2017-07-14T11:09:00.000Z,2017-07-14T11:59:00.000Z,aac34377-b6d1-4735-b4ee-39424f17ecf0, too.  i should be home after the iep meeting and before work 
2a561f4d-1ccb-403a-8514-7ddbf70833ec,carol912,2017-04-24T12:27:00.000Z,2017-04-24T13:04:00.000Z,17c9c2c5-52c4-4dd0-a64a-5532cc9233f5, and sociology exam 
b6da2e4f-db6b-4790-9b08-ed6ee0689803,dave985,2017-11-08T21:46:00.000Z,2017-11-08T23:05:00.000Z,e3eb1d87-9188-4417-8719-2b343511240a,im doing a cover f one of his songs. 
2482172d-46cd-4ad8-9814-382879b34d11,alice318,2017-06-05T21:18:00.000Z,2017-06-05T22:08:00.000Z,c2e0454b-f2d6-4736-a727-755cdd161ea2,going shopping with my madre 
2ddc9a42-093b-44c0-9bc9-c4f2224b37d1,frank840,2017-03-04T05:39:00.000Z,2017-03-04T06:29:00.000Z,9c5b734a-9617-4f83-9cd9-a7e8290ecce2,the moment i wake up . . . before i put on my makeup . . . i say a little prayer for you  
fafc4d2d-d904-48dc-8770-3f739dcc8771,carol346,2017-10-30T18:03:00.000Z,2017-10-30T18:58:00.000Z,de0cc5cc-53cd-428f-97d9-d404499f0311,http://twitpic.com/7jlkc - scorchers says 13th prize  brings my total of amazon gift cards to $210.00 rewards1
df93b878-07f3-4233-8656-925154173e17,dave834,2017-10-13T19:04:00.000Z,2017-10-13T19:41:00.000Z,bc42d1b8-9110-42e1-a97b-213ec82fd351, had to steal yours.  i definitely thought it yesterday though!!
a64327ba-5fd9-425a-aa05-fcf7599caead,alice542,2017-03-15T06:53:00.000Z,2017-03-15T08:17:00.000Z,910d5a6a-494d-443e-a435-53ececfc5610, kyle and david!  yeaahh!  
9842937a-b649-4751-a196-cd7ba61ce588,bob830,2017-08-15T20:39:00.000Z,2017-08-15T21:21:00.000Z,cdb0d9ad-0085-4938-ab08-6f631fc49509,wants a polaroid camera. 
2505666c-67e2-4046-8744-88d79a9b7f4c,dave603,2017-10-19T22:31:00.000Z,2017-10-19T23:29:00.000Z,b5db1be4-1a29-4536-9290-c39451246785, though) b/c tomorrow is holiday world 
67d3e81f-8ef7-4ddf-bcec-f83b36b1f469,alice426,2017-03-13T16:54:00.000Z,2017-03-13T17:51:00.000Z,64b8d6f6-dc40-439a-a1a2-95f1f8880335, the jobros and seleeenaa  hope demi'll get one  that miley'll get one is pretty sure 
edab7d78-b929-42bd-ad51-5e0dbe65d49a,alice740,2017-01-23T08:03:00.000Z,2017-01-23T08:35:00.000Z,2cea599e-697a-4158-bfd8-36d034a4b85a,had a present waitin fo him at home  the most amazin box #knife ever!! #bessey ... http://twitpic.com/7jlh9
ad0f7934-d141-481a-a1f2-d617311864c4,dave834,2017-12-04T12:31:00.000Z,2017-12-04T13:13:00.000Z,fe3cb7cb-0c9c-4a93-a5bc-c10a370fd22c,
faa27fa6-ad63-4219-8150-826d298f2901,bob041,2017-09-10T20:19:00.000Z,2017-09-10T21:27:00.000Z,8b544ae4-b49e-4fde-b8a1-c7bd09f46bab,firefox e lanati ! hey crash hey crash! 
